,account_id,district_id,frequency,date
2491,1510,33,POPLATEK MESICNE,960311
2492,895,24,POPLATEK MESICNE,960312
2493,840,70,POPLATEK MESICNE,960312
2494,2263,36,POPLATEK MESICNE,960312
2495,356,70,POPLATEK MESICNE,960312
2496,4863,5,POPLATEK MESICNE,960312
2497,3455,34,POPLATEK MESICNE,960313
2498,4092,74,POPLATEK MESICNE,960313
2499,10807,34,POPLATEK MESICNE,960313
2500,2598,1,POPLATEK MESICNE,960314
2501,2633,25,POPLATEK MESICNE,960314
2502,1800,51,POPLATEK MESICNE,960314
2503,1698,68,POPLATEK MESICNE,960314
2504,3994,15,POPLATEK MESICNE,960314
2505,1365,42,POPLATEK MESICNE,960315
2506,666,27,POPLATEK MESICNE,960315
2507,9242,57,POPLATEK MESICNE,960315
2508,4346,25,POPLATEK MESICNE,960315
2509,3296,67,POPLATEK MESICNE,960315
2510,2864,54,POPLATEK MESICNE,960316
2511,1980,49,POPLATEK MESICNE,960316
2512,1445,60,POPLATEK MESICNE,960316
2513,821,60,POPLATEK MESICNE,960316
2514,5591,9,POPLATEK MESICNE,960316
2515,236,72,POPLATEK MESICNE,960316
2516,210,48,POPLATEK MESICNE,960317
2517,3795,36,POPLATEK MESICNE,960318
2518,865,17,POPLATEK MESICNE,960318
2519,739,66,POPLATEK MESICNE,960318
2520,3672,26,POPLATEK MESICNE,960319
2521,2334,50,POPLATEK MESICNE,960319
2522,1028,23,POPLATEK MESICNE,960319
2523,468,49,POPLATEK MESICNE,960319
2524,853,1,POPLATEK MESICNE,960320
2525,525,70,POPLATEK MESICNE,960320
2526,3322,65,POPLATEK TYDNE,960320
2527,2033,71,POPLATEK MESICNE,960320
2528,3130,13,POPLATEK MESICNE,960320
2529,2904,13,POPLATEK MESICNE,960320
2530,1014,74,POPLATEK MESICNE,960320
2531,116,8,POPLATEK MESICNE,960321
2532,10436,60,POPLATEK MESICNE,960321
2533,4214,1,POPLATEK MESICNE,960321
2534,824,32,POPLATEK MESICNE,960321
2535,3743,1,POPLATEK MESICNE,960322
2536,2192,59,POPLATEK MESICNE,960322
2537,2406,5,POPLATEK MESICNE,960322
2538,2889,8,POPLATEK MESICNE,960323
2539,1369,32,POPLATEK MESICNE,960323
2540,2767,54,POPLATEK MESICNE,960323
2541,4008,27,POPLATEK MESICNE,960323
2542,874,56,POPLATEK TYDNE,960323
2543,3815,1,POPLATEK MESICNE,960324
2544,3605,3,POPLATEK MESICNE,960324
2545,3138,37,POPLATEK MESICNE,960324
2546,2578,54,POPLATEK MESICNE,960325
2547,2708,1,POPLATEK MESICNE,960325
2548,631,68,POPLATEK MESICNE,960325
2549,1170,25,POPLATEK MESICNE,960326
2550,2650,72,POPLATEK MESICNE,960326
2551,7890,23,POPLATEK MESICNE,960326
2552,3219,1,POPLATEK MESICNE,960326
2553,3115,14,POPLATEK MESICNE,960327
2554,208,54,POPLATEK MESICNE,960327
2555,286,71,POPLATEK MESICNE,960327
2556,898,71,POPLATEK MESICNE,960327
2557,2936,3,POPLATEK MESICNE,960327
2558,3422,21,POPLATEK MESICNE,960328
2559,10049,17,POPLATEK MESICNE,960328
2560,1250,62,POPLATEK MESICNE,960328
2561,1384,74,POPLATEK TYDNE,960328
2562,2624,31,POPLATEK MESICNE,960328
2563,3349,47,POPLATEK MESICNE,960328
2564,1351,40,POPLATEK MESICNE,960329
2565,2631,1,POPLATEK MESICNE,960329
2566,7520,9,POPLATEK MESICNE,960329
2567,10065,76,POPLATEK MESICNE,960330
2568,708,26,POPLATEK MESICNE,960330
2569,3917,1,POPLATEK MESICNE,960330
2570,514,70,POPLATEK MESICNE,960330
2571,2659,14,POPLATEK MESICNE,960330
2572,3265,52,POPLATEK PO OBRATU,960330
2573,1832,70,POPLATEK MESICNE,960401
2574,7565,59,POPLATEK MESICNE,960402
2575,3308,40,POPLATEK MESICNE,960402
2576,1932,35,POPLATEK MESICNE,960403
2577,1521,74,POPLATEK MESICNE,960404
2578,2909,58,POPLATEK MESICNE,960404
2579,3706,8,POPLATEK MESICNE,960404
2580,1847,47,POPLATEK MESICNE,960404
2581,2335,70,POPLATEK MESICNE,960404
2582,3041,70,POPLATEK MESICNE,960404
2583,3116,54,POPLATEK MESICNE,960405
2584,251,74,POPLATEK MESICNE,960406
2585,3632,56,POPLATEK TYDNE,960406
2586,2929,51,POPLATEK MESICNE,960406
2587,10345,36,POPLATEK MESICNE,960407
2588,1450,63,POPLATEK MESICNE,960407
2589,1461,73,POPLATEK MESICNE,960407
2590,1920,40,POPLATEK MESICNE,960408
2591,734,5,POPLATEK MESICNE,960408
2592,8085,73,POPLATEK MESICNE,960408
2593,1948,64,POPLATEK MESICNE,960408
2594,3534,59,POPLATEK MESICNE,960408
2595,278,73,POPLATEK MESICNE,960408
2596,2012,4,POPLATEK MESICNE,960408
2597,1020,56,POPLATEK MESICNE,960409
2598,2986,63,POPLATEK MESICNE,960409
2599,615,72,POPLATEK MESICNE,960409
2600,7894,27,POPLATEK MESICNE,960409
2601,3294,75,POPLATEK MESICNE,960409
2602,2450,48,POPLATEK MESICNE,960410
2603,1503,71,POPLATEK MESICNE,960410
2604,3247,61,POPLATEK MESICNE,960411
2605,3568,40,POPLATEK MESICNE,960411
2606,152,1,POPLATEK MESICNE,960412
2607,5072,6,POPLATEK MESICNE,960412
2608,1456,9,POPLATEK MESICNE,960412
2609,1622,19,POPLATEK MESICNE,960412
2610,10215,38,POPLATEK MESICNE,960412
2611,2247,24,POPLATEK MESICNE,960413
2612,2205,51,POPLATEK MESICNE,960413
2613,1543,1,POPLATEK MESICNE,960414
2614,1655,41,POPLATEK MESICNE,960415
2615,3976,74,POPLATEK MESICNE,960415
2616,1383,11,POPLATEK MESICNE,960415
2617,439,69,POPLATEK MESICNE,960415
2618,1550,1,POPLATEK MESICNE,960415
2619,101,35,POPLATEK MESICNE,960416
2620,1473,39,POPLATEK MESICNE,960416
2621,1121,32,POPLATEK MESICNE,960417
2622,2254,1,POPLATEK MESICNE,960417
2623,3806,36,POPLATEK MESICNE,960418
2624,283,44,POPLATEK MESICNE,960418
2625,2432,8,POPLATEK MESICNE,960418
2626,3802,44,POPLATEK MESICNE,960418
2627,3821,18,POPLATEK MESICNE,960418
2628,3907,37,POPLATEK MESICNE,960418
2629,3854,8,POPLATEK MESICNE,960418
2630,3606,1,POPLATEK MESICNE,960418
2631,1939,6,POPLATEK TYDNE,960419
2632,5726,17,POPLATEK PO OBRATU,960419
2633,3998,2,POPLATEK MESICNE,960420
2634,3021,10,POPLATEK MESICNE,960420
2635,1607,71,POPLATEK MESICNE,960420
2636,1733,18,POPLATEK MESICNE,960420
2637,2474,33,POPLATEK MESICNE,960420
2638,3816,25,POPLATEK MESICNE,960421
2639,766,3,POPLATEK MESICNE,960421
2640,695,5,POPLATEK MESICNE,960421
2641,2287,1,POPLATEK MESICNE,960421
2642,1358,39,POPLATEK MESICNE,960421
2643,3019,33,POPLATEK MESICNE,960421
2644,1641,50,POPLATEK MESICNE,960422
2645,1624,53,POPLATEK MESICNE,960422
2646,798,1,POPLATEK MESICNE,960422
2647,7240,17,POPLATEK MESICNE,960423
2648,4458,60,POPLATEK MESICNE,960423
2649,3596,59,POPLATEK MESICNE,960423
2650,1709,24,POPLATEK MESICNE,960423
2651,3859,53,POPLATEK MESICNE,960423
2652,481,72,POPLATEK MESICNE,960423
2653,1070,62,POPLATEK MESICNE,960423
2654,3280,1,POPLATEK MESICNE,960424
2655,689,1,POPLATEK MESICNE,960424
2656,4488,33,POPLATEK MESICNE,960424
2657,2246,1,POPLATEK MESICNE,960425
2658,3301,14,POPLATEK MESICNE,960425
2659,7997,10,POPLATEK MESICNE,960425
2660,1542,1,POPLATEK MESICNE,960425
2661,5395,47,POPLATEK MESICNE,960426
2662,780,3,POPLATEK MESICNE,960426
2663,5505,1,POPLATEK MESICNE,960426
2664,3178,4,POPLATEK MESICNE,960427
2665,500,56,POPLATEK MESICNE,960427
2666,3451,52,POPLATEK MESICNE,960427
2667,1304,40,POPLATEK MESICNE,960427
2668,3664,1,POPLATEK MESICNE,960428
2669,3038,10,POPLATEK MESICNE,960428
2670,951,3,POPLATEK MESICNE,960428
2671,1529,1,POPLATEK MESICNE,960428
2672,3027,62,POPLATEK MESICNE,960429
2673,4342,74,POPLATEK MESICNE,960429
2674,1582,28,POPLATEK MESICNE,960501
2675,2730,23,POPLATEK MESICNE,960502
2676,8896,28,POPLATEK PO OBRATU,960502
2677,1716,46,POPLATEK MESICNE,960502
2678,986,74,POPLATEK MESICNE,960502
2679,1192,29,POPLATEK MESICNE,960502
2680,2116,70,POPLATEK MESICNE,960502
2681,4127,50,POPLATEK MESICNE,960503
2682,3791,1,POPLATEK TYDNE,960503
2683,3531,59,POPLATEK MESICNE,960503
2684,2994,77,POPLATEK MESICNE,960503
2685,1328,8,POPLATEK MESICNE,960504
2686,97,74,POPLATEK MESICNE,960505
2687,3648,61,POPLATEK MESICNE,960506
2688,2591,1,POPLATEK MESICNE,960506
2689,1614,63,POPLATEK MESICNE,960507
2690,706,49,POPLATEK MESICNE,960507
2691,2232,1,POPLATEK MESICNE,960507
2692,2946,54,POPLATEK MESICNE,960507
2693,2346,27,POPLATEK MESICNE,960508
2694,3736,54,POPLATEK MESICNE,960508
2695,3887,62,POPLATEK MESICNE,960508
2696,1672,5,POPLATEK MESICNE,960508
2697,1752,68,POPLATEK MESICNE,960508
2698,1996,6,POPLATEK TYDNE,960508
2699,1244,68,POPLATEK MESICNE,960508
2700,1213,36,POPLATEK MESICNE,960508
2701,3928,24,POPLATEK MESICNE,960508
2702,1045,3,POPLATEK MESICNE,960509
2703,302,7,POPLATEK MESICNE,960509
2704,444,26,POPLATEK MESICNE,960509
2705,2035,53,POPLATEK MESICNE,960510
2706,3942,27,POPLATEK TYDNE,960510
2707,9494,21,POPLATEK MESICNE,960510
2708,913,59,POPLATEK MESICNE,960510
2709,3248,77,POPLATEK MESICNE,960511
2710,51,67,POPLATEK MESICNE,960511
2711,132,40,POPLATEK PO OBRATU,960511
2712,3512,46,POPLATEK MESICNE,960511
2713,6792,1,POPLATEK MESICNE,960511
2714,491,44,POPLATEK MESICNE,960512
2715,9513,59,POPLATEK MESICNE,960512
2716,684,49,POPLATEK MESICNE,960512
2717,3285,43,POPLATEK MESICNE,960512
2718,3434,32,POPLATEK MESICNE,960513
2719,2619,20,POPLATEK MESICNE,960513
2720,6158,67,POPLATEK MESICNE,960513
2721,1013,59,POPLATEK MESICNE,960513
2722,3523,65,POPLATEK MESICNE,960514
2723,136,74,POPLATEK MESICNE,960514
2724,632,29,POPLATEK MESICNE,960514
2725,3769,3,POPLATEK MESICNE,960514
2726,2757,54,POPLATEK MESICNE,960514
2727,360,32,POPLATEK MESICNE,960514
2728,9199,72,POPLATEK MESICNE,960515
2729,2752,74,POPLATEK MESICNE,960515
2730,10694,73,POPLATEK TYDNE,960515
2731,76,52,POPLATEK MESICNE,960516
2732,1924,66,POPLATEK MESICNE,960516
2733,8772,1,POPLATEK MESICNE,960516
2734,2505,60,POPLATEK MESICNE,960516
2735,7542,54,POPLATEK MESICNE,960516
2736,1074,59,POPLATEK MESICNE,960516
2737,3495,54,POPLATEK MESICNE,960517
2738,1904,70,POPLATEK MESICNE,960518
2739,1040,19,POPLATEK MESICNE,960518
2740,776,66,POPLATEK MESICNE,960518
2741,3162,63,POPLATEK TYDNE,960518
2742,379,32,POPLATEK MESICNE,960518
2743,3731,70,POPLATEK MESICNE,960520
2744,1323,43,POPLATEK MESICNE,960520
2745,580,75,POPLATEK MESICNE,960520
2746,2805,39,POPLATEK MESICNE,960520
2747,1399,45,POPLATEK MESICNE,960520
2748,1210,28,POPLATEK MESICNE,960521
2749,8972,70,POPLATEK MESICNE,960521
2750,891,34,POPLATEK MESICNE,960523
2751,2888,19,POPLATEK MESICNE,960523
2752,832,42,POPLATEK MESICNE,960524
2753,1905,34,POPLATEK MESICNE,960525
2754,7713,50,POPLATEK TYDNE,960525
2755,4099,54,POPLATEK MESICNE,960526
2756,3055,15,POPLATEK MESICNE,960526
2757,1715,60,POPLATEK MESICNE,960526
2758,1646,1,POPLATEK TYDNE,960527
2759,612,1,POPLATEK MESICNE,960527
2760,450,59,POPLATEK MESICNE,960528
2761,10445,72,POPLATEK MESICNE,960529
2762,268,3,POPLATEK MESICNE,960529
2763,3240,35,POPLATEK TYDNE,960529
2764,877,1,POPLATEK MESICNE,960529
2765,621,52,POPLATEK MESICNE,960601
2766,1124,26,POPLATEK MESICNE,960602
2767,687,27,POPLATEK MESICNE,960602
2768,3590,57,POPLATEK MESICNE,960602
2769,3459,76,POPLATEK MESICNE,960602
2770,2389,40,POPLATEK MESICNE,960602
2771,2837,46,POPLATEK MESICNE,960602
2772,2190,41,POPLATEK TYDNE,960604
2773,3746,70,POPLATEK MESICNE,960604
2774,2982,19,POPLATEK MESICNE,960604
2775,9263,68,POPLATEK MESICNE,960604
2776,1405,53,POPLATEK MESICNE,960604
2777,1954,72,POPLATEK MESICNE,960605
2778,1973,71,POPLATEK MESICNE,960605
2779,3448,58,POPLATEK TYDNE,960606
2780,1913,48,POPLATEK MESICNE,960606
2781,958,72,POPLATEK MESICNE,960606
2782,3199,66,POPLATEK MESICNE,960606
2783,375,68,POPLATEK MESICNE,960607
2784,1270,55,POPLATEK PO OBRATU,960607
2785,9548,62,POPLATEK MESICNE,960607
2786,3522,16,POPLATEK MESICNE,960607
2787,669,35,POPLATEK MESICNE,960607
2788,732,38,POPLATEK MESICNE,960607
2789,4585,27,POPLATEK MESICNE,960608
2790,171,46,POPLATEK MESICNE,960608
2791,3676,58,POPLATEK MESICNE,960608
2792,1082,2,POPLATEK MESICNE,960608
2793,6699,35,POPLATEK MESICNE,960608
2794,1219,1,POPLATEK MESICNE,960608
2795,4803,26,POPLATEK MESICNE,960608
2796,1528,50,POPLATEK MESICNE,960608
2797,9510,1,POPLATEK MESICNE,960609
2798,7926,69,POPLATEK TYDNE,960609
2799,3591,1,POPLATEK PO OBRATU,960609
2800,1058,47,POPLATEK MESICNE,960611
2801,1431,41,POPLATEK MESICNE,960611
2802,181,21,POPLATEK MESICNE,960611
2803,603,62,POPLATEK MESICNE,960611
2804,409,1,POPLATEK MESICNE,960611
2805,3584,55,POPLATEK MESICNE,960612
2806,93,2,POPLATEK MESICNE,960612
2807,2104,48,POPLATEK MESICNE,960612
2808,2710,12,POPLATEK MESICNE,960612
2809,3957,33,POPLATEK TYDNE,960613
2810,1869,1,POPLATEK MESICNE,960614
2811,2397,70,POPLATEK MESICNE,960614
2812,2603,9,POPLATEK MESICNE,960614
2813,3723,2,POPLATEK MESICNE,960614
2814,3668,1,POPLATEK MESICNE,960615
2815,2400,40,POPLATEK MESICNE,960615
2816,3015,19,POPLATEK MESICNE,960615
2817,558,10,POPLATEK MESICNE,960615
2818,3114,1,POPLATEK MESICNE,960615
2819,4626,9,POPLATEK MESICNE,960615
2820,1444,70,POPLATEK MESICNE,960616
2821,4447,62,POPLATEK MESICNE,960616
2822,3515,68,POPLATEK MESICNE,960616
2823,8158,48,POPLATEK TYDNE,960616
2824,848,31,POPLATEK MESICNE,960616
2825,1086,37,POPLATEK MESICNE,960617
2826,2602,46,POPLATEK MESICNE,960617
2827,4768,39,POPLATEK MESICNE,960617
2828,507,52,POPLATEK MESICNE,960617
2829,3647,77,POPLATEK MESICNE,960617
2830,3180,1,POPLATEK MESICNE,960618
2831,1271,17,POPLATEK MESICNE,960618
2832,2870,1,POPLATEK MESICNE,960618
2833,3645,36,POPLATEK MESICNE,960618
2834,3239,5,POPLATEK MESICNE,960619
2835,3485,53,POPLATEK MESICNE,960619
2836,567,15,POPLATEK MESICNE,960619
2837,373,67,POPLATEK MESICNE,960620
2838,2977,28,POPLATEK MESICNE,960620
2839,488,25,POPLATEK MESICNE,960620
2840,3120,1,POPLATEK MESICNE,960620
2841,3801,1,POPLATEK MESICNE,960620
2842,72,1,POPLATEK TYDNE,960620
2843,10361,21,POPLATEK MESICNE,960621
2844,587,19,POPLATEK MESICNE,960621
2845,1097,67,POPLATEK MESICNE,960622
2846,3206,38,POPLATEK MESICNE,960622
2847,3696,1,POPLATEK MESICNE,960622
2848,2387,70,POPLATEK MESICNE,960622
2849,3585,1,POPLATEK MESICNE,960623
2850,2706,47,POPLATEK MESICNE,960623
2851,2773,38,POPLATEK MESICNE,960623
2852,1781,10,POPLATEK MESICNE,960623
2853,962,64,POPLATEK MESICNE,960624
2854,2395,3,POPLATEK MESICNE,960624
2855,3227,1,POPLATEK MESICNE,960624
2856,2295,57,POPLATEK MESICNE,960625
2857,9631,11,POPLATEK MESICNE,960625
2858,140,24,POPLATEK MESICNE,960625
2859,788,12,POPLATEK MESICNE,960625
2860,2040,75,POPLATEK MESICNE,960625
2861,1029,26,POPLATEK MESICNE,960625
2862,3318,62,POPLATEK MESICNE,960625
2863,2420,35,POPLATEK MESICNE,960625
2864,3432,1,POPLATEK MESICNE,960625
2865,6688,16,POPLATEK MESICNE,960625
2866,3899,22,POPLATEK MESICNE,960625
2867,1275,32,POPLATEK MESICNE,960626
2868,1087,55,POPLATEK MESICNE,960626
2869,1396,46,POPLATEK MESICNE,960626
2870,3573,59,POPLATEK MESICNE,960627
2871,3149,57,POPLATEK MESICNE,960627
2872,1007,1,POPLATEK MESICNE,960628
2873,4379,44,POPLATEK MESICNE,960628
2874,2950,62,POPLATEK MESICNE,960628
2875,3793,5,POPLATEK MESICNE,960628
2876,3588,33,POPLATEK MESICNE,960628
2877,878,52,POPLATEK MESICNE,960629
2878,3864,33,POPLATEK MESICNE,960701
2879,1266,57,POPLATEK MESICNE,960701
2880,3089,12,POPLATEK TYDNE,960702
2881,7181,77,POPLATEK PO OBRATU,960702
2882,1241,53,POPLATEK MESICNE,960702
2883,1004,70,POPLATEK MESICNE,960702
2884,2344,13,POPLATEK MESICNE,960702
2885,2530,74,POPLATEK MESICNE,960702
2886,170,59,POPLATEK MESICNE,960702
2887,2319,58,POPLATEK MESICNE,960702
2888,7033,75,POPLATEK MESICNE,960703
2889,88,31,POPLATEK MESICNE,960703
2890,1480,41,POPLATEK TYDNE,960703
2891,2526,16,POPLATEK MESICNE,960704
2892,2604,68,POPLATEK MESICNE,960704
2893,5269,49,POPLATEK MESICNE,960704
2894,3563,1,POPLATEK MESICNE,960704
2895,3550,68,POPLATEK MESICNE,960704
2896,1903,11,POPLATEK MESICNE,960705
2897,3153,2,POPLATEK MESICNE,960705
2898,265,19,POPLATEK MESICNE,960705
2899,2812,18,POPLATEK MESICNE,960705
2900,1609,41,POPLATEK MESICNE,960705
2901,2737,69,POPLATEK MESICNE,960706
2902,7101,54,POPLATEK MESICNE,960706
2903,313,73,POPLATEK MESICNE,960706
2904,2593,5,POPLATEK MESICNE,960706
2905,1232,48,POPLATEK MESICNE,960706
2906,2108,74,POPLATEK MESICNE,960706
2907,3694,70,POPLATEK MESICNE,960706
2908,1289,72,POPLATEK MESICNE,960707
2909,2445,52,POPLATEK MESICNE,960707
2910,7733,19,POPLATEK TYDNE,960708
2911,1758,21,POPLATEK MESICNE,960708
2912,9859,27,POPLATEK MESICNE,960708
2913,10711,36,POPLATEK MESICNE,960708
2914,725,70,POPLATEK MESICNE,960708
2915,1739,3,POPLATEK MESICNE,960708
2916,10202,70,POPLATEK MESICNE,960708
2917,506,67,POPLATEK MESICNE,960708
2918,955,59,POPLATEK MESICNE,960708
2919,932,20,POPLATEK MESICNE,960708
2920,413,18,POPLATEK MESICNE,960709
2921,3334,67,POPLATEK MESICNE,960709
2922,2625,48,POPLATEK TYDNE,960709
2923,2147,28,POPLATEK MESICNE,960710
2924,984,2,POPLATEK MESICNE,960710
2925,3848,20,POPLATEK MESICNE,960710
2926,2825,54,POPLATEK MESICNE,960710
2927,5602,19,POPLATEK PO OBRATU,960710
2928,1094,35,POPLATEK MESICNE,960710
2929,690,10,POPLATEK MESICNE,960711
2930,2945,6,POPLATEK MESICNE,960711
2931,573,1,POPLATEK TYDNE,960711
2932,2131,70,POPLATEK MESICNE,960711
2933,2821,54,POPLATEK MESICNE,960712
2934,2112,44,POPLATEK MESICNE,960712
2935,2506,22,POPLATEK PO OBRATU,960712
2936,1078,1,POPLATEK MESICNE,960712
2937,1895,35,POPLATEK MESICNE,960712
2938,2961,9,POPLATEK MESICNE,960712
2939,3426,9,POPLATEK TYDNE,960713
2940,3204,61,POPLATEK MESICNE,960713
2941,2887,76,POPLATEK MESICNE,960713
2942,2468,4,POPLATEK MESICNE,960713
2943,3350,74,POPLATEK MESICNE,960713
2944,858,52,POPLATEK MESICNE,960713
2945,2359,54,POPLATEK MESICNE,960714
2946,3726,54,POPLATEK MESICNE,960714
2947,584,31,POPLATEK MESICNE,960714
2948,392,1,POPLATEK MESICNE,960714
2949,869,16,POPLATEK MESICNE,960715
2950,526,67,POPLATEK MESICNE,960716
2951,571,72,POPLATEK MESICNE,960716
2952,3946,70,POPLATEK MESICNE,960716
2953,2573,4,POPLATEK MESICNE,960716
2954,593,48,POPLATEK MESICNE,960716
2955,4086,66,POPLATEK MESICNE,960717
2956,6461,50,POPLATEK MESICNE,960717
2957,110,36,POPLATEK MESICNE,960717
2958,9138,26,POPLATEK MESICNE,960718
2959,5837,5,POPLATEK MESICNE,960718
2960,971,12,POPLATEK MESICNE,960718
2961,81,74,POPLATEK MESICNE,960718
2962,4537,53,POPLATEK TYDNE,960718
2963,2266,50,POPLATEK MESICNE,960719
2964,137,70,POPLATEK MESICNE,960719
2965,3562,50,POPLATEK MESICNE,960719
2966,1893,48,POPLATEK MESICNE,960720
2967,2882,44,POPLATEK MESICNE,960720
2968,5250,8,POPLATEK TYDNE,960720
2969,7674,1,POPLATEK MESICNE,960721
2970,11123,39,POPLATEK MESICNE,960721
2971,1765,18,POPLATEK MESICNE,960721
2972,847,2,POPLATEK MESICNE,960721
2973,4618,3,POPLATEK MESICNE,960721
2974,3543,74,POPLATEK MESICNE,960721
2975,1471,1,POPLATEK MESICNE,960721
2976,3472,55,POPLATEK MESICNE,960721
2977,2407,1,POPLATEK MESICNE,960721
2978,378,68,POPLATEK MESICNE,960722
2979,1188,16,POPLATEK MESICNE,960722
2980,2652,1,POPLATEK MESICNE,960722
2981,3526,1,POPLATEK MESICNE,960722
2982,113,55,POPLATEK MESICNE,960722
2983,3733,33,POPLATEK MESICNE,960722
2984,683,74,POPLATEK MESICNE,960722
2985,3494,60,POPLATEK MESICNE,960722
2986,3518,9,POPLATEK MESICNE,960722
2987,4320,61,POPLATEK MESICNE,960723
2988,6495,6,POPLATEK MESICNE,960723
2989,3511,70,POPLATEK MESICNE,960723
2990,303,71,POPLATEK MESICNE,960725
2991,3932,74,POPLATEK MESICNE,960725
2992,2717,74,POPLATEK MESICNE,960725
2993,2983,42,POPLATEK MESICNE,960725
2994,1490,5,POPLATEK MESICNE,960725
2995,3443,45,POPLATEK MESICNE,960726
2996,11027,32,POPLATEK TYDNE,960726
2997,3491,51,POPLATEK MESICNE,960727
2998,6453,34,POPLATEK MESICNE,960727
2999,7907,70,POPLATEK MESICNE,960727
3000,2291,49,POPLATEK MESICNE,960727
3001,1900,27,POPLATEK MESICNE,960727
3002,4389,77,POPLATEK MESICNE,960728
3003,3192,18,POPLATEK MESICNE,960728
3004,836,46,POPLATEK MESICNE,960728
3005,3880,3,POPLATEK MESICNE,960728
3006,7424,68,POPLATEK MESICNE,960728
3007,1187,55,POPLATEK MESICNE,960728
3008,25,68,POPLATEK MESICNE,960728
3009,10954,25,POPLATEK MESICNE,960729
3010,1571,66,POPLATEK MESICNE,960729
3011,1160,39,POPLATEK TYDNE,960729
3012,1985,20,POPLATEK MESICNE,960729
3013,3359,8,POPLATEK MESICNE,960730
3014,9646,1,POPLATEK TYDNE,960730
3015,1906,1,POPLATEK MESICNE,960801
3016,194,44,POPLATEK MESICNE,960801
3017,371,12,POPLATEK MESICNE,960802
3018,9159,64,POPLATEK MESICNE,960802
3019,3040,17,POPLATEK MESICNE,960803
3020,4071,64,POPLATEK MESICNE,960803
3021,2278,1,POPLATEK MESICNE,960803
3022,2350,18,POPLATEK MESICNE,960804
3023,4438,48,POPLATEK MESICNE,960804
3024,2004,42,POPLATEK MESICNE,960804
3025,2101,9,POPLATEK MESICNE,960804
3026,3397,49,POPLATEK MESICNE,960804
3027,1267,43,POPLATEK MESICNE,960805
3028,2102,41,POPLATEK MESICNE,960805
3029,1654,30,POPLATEK MESICNE,960805
3030,2383,68,POPLATEK MESICNE,960805
3031,2134,52,POPLATEK MESICNE,960806
3032,1738,15,POPLATEK MESICNE,960806
3033,1576,35,POPLATEK TYDNE,960806
3034,3614,19,POPLATEK MESICNE,960807
3035,2066,25,POPLATEK MESICNE,960807
3036,2117,48,POPLATEK MESICNE,960807
3037,436,30,POPLATEK MESICNE,960807
3038,2329,1,POPLATEK MESICNE,960807
3039,4442,54,POPLATEK MESICNE,960808
3040,1325,26,POPLATEK MESICNE,960808
3041,715,32,POPLATEK MESICNE,960808
3042,9491,7,POPLATEK TYDNE,960808
3043,2917,68,POPLATEK MESICNE,960808
3044,503,1,POPLATEK MESICNE,960808
3045,2794,74,POPLATEK MESICNE,960808
3046,2191,1,POPLATEK MESICNE,960808
3047,2947,57,POPLATEK MESICNE,960809
3048,2086,70,POPLATEK TYDNE,960809
3049,3020,3,POPLATEK MESICNE,960809
3050,1211,49,POPLATEK MESICNE,960809
3051,2724,11,POPLATEK MESICNE,960809
3052,963,7,POPLATEK MESICNE,960809
3053,3749,68,POPLATEK MESICNE,960810
3054,1223,70,POPLATEK MESICNE,960810
3055,613,74,POPLATEK PO OBRATU,960810
3056,2149,7,POPLATEK MESICNE,960811
3057,416,6,POPLATEK MESICNE,960811
3058,1501,50,POPLATEK MESICNE,960811
3059,2114,30,POPLATEK MESICNE,960811
3060,176,71,POPLATEK TYDNE,960812
3061,3066,74,POPLATEK MESICNE,960812
3062,911,60,POPLATEK MESICNE,960812
3063,779,16,POPLATEK MESICNE,960813
3064,916,1,POPLATEK MESICNE,960813
3065,271,1,POPLATEK MESICNE,960813
3066,2439,74,POPLATEK MESICNE,960813
3067,2210,31,POPLATEK MESICNE,960813
3068,1885,47,POPLATEK MESICNE,960813
3069,447,5,POPLATEK MESICNE,960814
3070,3549,27,POPLATEK MESICNE,960814
3071,1563,47,POPLATEK MESICNE,960814
3072,753,31,POPLATEK MESICNE,960814
3073,2764,53,POPLATEK MESICNE,960815
3074,2973,23,POPLATEK MESICNE,960815
3075,2209,65,POPLATEK MESICNE,960815
3076,2013,54,POPLATEK MESICNE,960815
3077,1935,38,POPLATEK MESICNE,960815
3078,382,14,POPLATEK MESICNE,960816
3079,42,39,POPLATEK MESICNE,960816
3080,945,18,POPLATEK MESICNE,960816
3081,8038,47,POPLATEK MESICNE,960817
3082,967,15,POPLATEK MESICNE,960817
3083,3741,65,POPLATEK MESICNE,960818
3084,3311,8,POPLATEK MESICNE,960818
3085,656,3,POPLATEK MESICNE,960818
3086,1667,56,POPLATEK MESICNE,960818
3087,3789,6,POPLATEK MESICNE,960818
3088,7637,46,POPLATEK MESICNE,960819
3089,4010,30,POPLATEK MESICNE,960819
3090,4144,1,POPLATEK MESICNE,960819
3091,3347,4,POPLATEK MESICNE,960819
3092,2976,13,POPLATEK MESICNE,960819
3093,4480,58,POPLATEK MESICNE,960819
3094,4969,60,POPLATEK TYDNE,960819
3095,1274,54,POPLATEK TYDNE,960819
3096,7099,1,POPLATEK MESICNE,960820
3097,166,17,POPLATEK MESICNE,960820
3098,1367,74,POPLATEK MESICNE,960820
3099,2795,11,POPLATEK MESICNE,960820
3100,2034,54,POPLATEK MESICNE,960821
3101,2622,1,POPLATEK MESICNE,960821
3102,10562,51,POPLATEK MESICNE,960821
3103,1593,16,POPLATEK MESICNE,960822
